Timestamp, vel x, vel y, vel z
1.5659687133317916e+18,-1.970962762833e+00,5.087815284729e+00,1.396256983280e-01
1.565968713351694e+18,-1.980105161667e+00,5.068404674530e+00,1.399439722300e-01
1.5659687133717896e+18,-1.982951402664e+00,5.048401832581e+00,1.425991952419e-01
1.5659687133948767e+18,-1.983480453491e+00,5.026998043060e+00,1.425814181566e-01
1.5659687134120855e+18,-1.985166549683e+00,4.999814987183e+00,1.448611468077e-01
1.5659687134318497e+18,-1.986733317375e+00,4.970551967621e+00,1.479965746403e-01
1.565968713452156e+18,-1.990937471390e+00,4.941426753998e+00,1.460335850716e-01
1.5659687134753498e+18,-1.997047901154e+00,4.912328720093e+00,1.457548737526e-01
1.5659687134949998e+18,-2.007067441940e+00,4.884932518005e+00,1.461173743010e-01
1.5659687135265416e+18,-2.018171072006e+00,4.856671333313e+00,1.471912562847e-01
1.5659687135316861e+18,-2.026076555252e+00,4.825066566467e+00,1.487784534693e-01
1.5659687135518894e+18,-2.027506113052e+00,4.795917034149e+00,1.494713574648e-01
1.5659687135717366e+18,-2.026033639908e+00,4.767532825470e+00,1.460279971361e-01
1.5659687135944937e+18,-2.020502805710e+00,4.736661434174e+00,1.407940536737e-01
1.5659687136149573e+18,-2.012382984161e+00,4.700148582458e+00,1.386154890060e-01
1.5659687136315162e+18,-2.011396169662e+00,4.658989906311e+00,1.362599432468e-01
1.5659687136515953e+18,-2.011571407318e+00,4.620620727539e+00,1.360351890326e-01
1.565968713671696e+18,-2.012343168259e+00,4.585016727448e+00,1.389433294535e-01
1.5659687137016376e+18,-2.016178131104e+00,4.552904129028e+00,1.442784219980e-01
1.5659687137115622e+18,-2.020974397659e+00,4.518435001373e+00,1.457705497742e-01
1.565968713731578e+18,-2.024329423904e+00,4.482607364655e+00,1.484386920929e-01
1.565968713751744e+18,-2.022405147552e+00,4.443026542664e+00,1.532636284828e-01
1.5659687137715697e+18,-2.012951374054e+00,4.404424667358e+00,1.564832031727e-01
1.5659687137945705e+18,-2.001532077789e+00,4.367085933685e+00,1.556811928749e-01
1.5659687138161526e+18,-1.989452600479e+00,4.334329605103e+00,1.585478484631e-01
1.5659687138316385e+18,-1.981989741325e+00,4.301914691925e+00,1.638886481524e-01
1.5659687138520778e+18,-1.976543426514e+00,4.266697406769e+00,1.647167503834e-01
1.5659687138744655e+18,-1.972034811974e+00,4.224387168884e+00,1.656652987003e-01
1.5659687138953487e+18,-1.964983344078e+00,4.179320335388e+00,1.673869490623e-01
1.5659687139117522e+18,-1.959134578705e+00,4.133626937866e+00,1.741502881050e-01
1.565968713934186e+18,-1.950328826904e+00,4.095047473907e+00,1.767809391022e-01
1.5659687139515628e+18,-1.938133597374e+00,4.058721542358e+00,1.853496730328e-01
1.565968713971587e+18,-1.925820946693e+00,4.021807670593e+00,1.919076889753e-01
1.5659687139944893e+18,-1.908377408981e+00,3.980207681656e+00,1.997643113136e-01
1.565968714011599e+18,-1.890663027763e+00,3.930320739746e+00,1.992546766996e-01
1.565968714031572e+18,-1.870175361633e+00,3.881962060928e+00,1.967091858387e-01
1.565968714051824e+18,-1.851251363754e+00,3.835515737534e+00,2.031744569540e-01
1.5659687140721106e+18,-1.838309764862e+00,3.801832437515e+00,2.124079465866e-01
