timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
1770586343.59983611,109644458,0,6,77561600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586343.79975605,109844378,0,6,77561800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586343.98051715,110025139,0,6,77562000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586344.18043709,110225059,0,6,77562200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586344.36036515,110404987,1,3,77546238,2405,12,1.0,-35.3632622,149.1652374,584.09,0.0,0.0,0.0,0.0,1
1770586344.38035703,110424979,0,6,77562400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586344.58027697,110624899,0,6,77562600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586344.80018902,110844811,0,6,77562800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586345.00010896,111044731,0,6,77563000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586345.20002913,111244651,0,6,77563200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586345.35996509,111404587,1,3,77547243,2405,12,1.0,-35.3632621,149.1652374,584.09,0.0,0.0,0.0,0.0,1
1770586345.39994907,111444571,0,6,77563400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586345.59986901,111644491,0,6,77563600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586345.79978895,111844411,0,6,77563800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586345.99970913,112044331,0,6,77564000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586346.18046999,112225092,0,6,77564200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586346.38039017,112425012,0,6,77564400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586346.38039017,112425012,1,3,77548249,2405,12,1.0,-35.3632575,149.1652374,584.09,0.0,0.0,0.0,0.0,1
1770586346.58031011,112624932,0,6,77564600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586346.78023005,112824852,0,6,77564800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586347.00014210,113044764,0,6,77565000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586347.20006204,113244684,0,6,77565200,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586347.37999010,113424612,1,3,77549255,2405,12,1.0,-35.363253,149.1652374,584.09,0.0,0.0,0.0,0.0,1
1770586347.39998198,113444604,0,6,77565400,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586347.59990215,113644524,0,6,77565600,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586347.79982209,113844444,0,6,77565800,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
1770586347.99974203,114044364,0,6,77566000,2405,10,1.21,-35.3632622,149.1652374,584.09,0.0,228.36672973632812,0.0,0.0,0
